"X-location","Z-location","Log App. Resistivity"
       70.500        -4.608       1.5809
       73.500        -4.608       1.6368
       76.500        -4.608       1.6340
       79.500        -4.608       1.6559
       82.500        -4.608       1.6420
       85.500        -4.608       1.6396
       88.500        -4.608       1.6432
       91.500        -4.608       1.6579
       94.500        -4.608       1.6719
       97.500        -4.608       1.6588
      100.500        -4.608       1.6673
      103.500        -4.608       1.6763
      106.500        -4.608       1.6840
      109.500        -4.608       1.6460
      112.500        -4.608       1.6270
      115.500        -4.608       1.6391
      118.500        -4.608       1.6694
      121.500        -4.608       1.6845
      124.500        -4.608       1.6699
      127.500        -4.608       1.6481
      130.500        -4.608       1.6277
      133.500        -4.608       1.6327
      136.500        -4.608       1.6146
      139.500        -4.608       1.6021
      142.500        -4.608       1.5905
      151.500        -4.608       1.4758
      160.500        -4.608       1.6293
      169.500        -4.608       1.3825
      178.500        -4.608       1.4989
      181.500        -4.608       1.5145
      184.500        -4.608       1.5026
       18.000        -6.144       1.7437
       21.000        -6.144       1.7245
       24.000        -6.144       1.7053
       27.000        -6.144       1.7010
       30.000        -6.144       1.6805
       33.000        -6.144       1.6473
       36.000        -6.144       1.6741
       39.000        -6.144       1.7098
       42.000        -6.144       1.6985
       45.000        -6.144       1.6941
       48.000        -6.144       1.6198
       51.000        -6.144       1.5643
       54.000        -6.144       1.5708
       57.000        -6.144       1.5464
       60.000        -6.144       1.6167
       63.000        -6.144       1.6755
       66.000        -6.144       1.6469
       69.000        -6.144       1.6290
       72.000        -6.144       1.5984
       75.000        -6.144       1.5782
       78.000        -6.144       1.6035
       81.000        -6.144       1.5936
       84.000        -6.144       1.5864
       87.000        -6.144       1.5953
       90.000        -6.144       1.5959
       93.000        -6.144       1.6084
       96.000        -6.144       1.6408
       99.000        -6.144       1.6535
      102.000        -6.144       1.6537
      105.000        -6.144       1.6276
      108.000        -6.144       1.6066
      111.000        -6.144       1.6029
      114.000        -6.144       1.6068
      117.000        -6.144       1.6193
      120.000        -6.144       1.6357
      123.000        -6.144       1.6573
      126.000        -6.144       1.6483
      129.000        -6.144       1.6291
      132.000        -6.144       1.6077
      135.000        -6.144       1.5920
      138.000        -6.144       1.6054
      147.000        -6.144       1.5278
      150.000        -6.144       1.4829
      159.000        -6.144       1.5935
      162.000        -6.144       1.5955
      171.000        -6.144       1.4009
      174.000        -6.144       1.3143
       22.500        -7.680       1.7172
       25.500        -7.680       1.6871
       28.500        -7.680       1.6719
       31.500        -7.680       1.6864
       34.500        -7.680       1.7244
       37.500        -7.680       1.6916
       40.500        -7.680       1.6948
       43.500        -7.680       1.6772
       46.500        -7.680       1.6266
       49.500        -7.680       1.5676
       52.500        -7.680       1.5936
       55.500        -7.680       1.5427
       58.500        -7.680       1.5174
       61.500        -7.680       1.5604
       64.500        -7.680       1.6275
       67.500        -7.680       1.5824
       70.500        -7.680       1.5974
       73.500        -7.680       1.5991
       76.500        -7.680       1.5586
       79.500        -7.680       1.5176
       82.500        -7.680       1.5524
       85.500        -7.680       1.5512
       88.500        -7.680       1.5489
       91.500        -7.680       1.5697
       94.500        -7.680       1.6071
       97.500        -7.680       1.6084
      100.500        -7.680       1.5971
      103.500        -7.680       1.5987
      106.500        -7.680       1.5818
      109.500        -7.680       1.5564
      112.500        -7.680       1.5562
      115.500        -7.680       1.5722
      118.500        -7.680       1.5811
      121.500        -7.680       1.6002
      124.500        -7.680       1.6211
      127.500        -7.680       1.6128
      130.500        -7.680       1.5990
      133.500        -7.680       1.6001
      142.500        -7.680       1.5309
      145.500        -7.680       1.5076
      148.500        -7.680       1.4927
      157.500        -7.680       1.5587
      160.500        -7.680       1.5471
      163.500        -7.680       1.5447
      172.500        -7.680       1.3909
      175.500        -7.680       1.3933
       27.000        -9.216       1.6815
       30.000        -9.216       1.6941
       33.000        -9.216       1.6791
       36.000        -9.216       1.6868
       39.000        -9.216       1.6939
       42.000        -9.216       1.6787
       45.000        -9.216       1.6263
       48.000        -9.216       1.6001
       51.000        -9.216       1.5946
       54.000        -9.216       1.5504
       57.000        -9.216       1.5101
       60.000        -9.216       1.4944
       63.000        -9.216       1.5435
       66.000        -9.216       1.5589
       69.000        -9.216       1.5366
       72.000        -9.216       1.5432
       75.000        -9.216       1.5524
       78.000        -9.216       1.5335
       81.000        -9.216       1.4925
       84.000        -9.216       1.5048
       87.000        -9.216       1.5352
       90.000        -9.216       1.5410
       93.000        -9.216       1.5430
       96.000        -9.216       1.5502
       99.000        -9.216       1.5561
      102.000        -9.216       1.5403
      105.000        -9.216       1.5346
      108.000        -9.216       1.5245
      111.000        -9.216       1.5260
      114.000        -9.216       1.5262
      117.000        -9.216       1.5254
      120.000        -9.216       1.5400
      123.000        -9.216       1.5558
      126.000        -9.216       1.5773
      129.000        -9.216       1.5921
      138.000        -9.216       1.5334
      141.000        -9.216       1.5090
      144.000        -9.216       1.4911
      147.000        -9.216       1.4845
      156.000        -9.216       1.5322
      159.000        -9.216       1.5205
      162.000        -9.216       1.4822
      165.000        -9.216       1.4315
       31.500       -10.752       1.6542
       34.500       -10.752       1.6580
       37.500       -10.752       1.6678
       40.500       -10.752       1.6602
       43.500       -10.752       1.6345
       46.500       -10.752       1.6008
       49.500       -10.752       1.6111
       52.500       -10.752       1.5656
       55.500       -10.752       1.5359
       58.500       -10.752       1.4962
       61.500       -10.752       1.4760
       64.500       -10.752       1.4988
       67.500       -10.752       1.5285
       70.500       -10.752       1.4871
       73.500       -10.752       1.4892
       76.500       -10.752       1.4832
       79.500       -10.752       1.4950
       82.500       -10.752       1.5096
       85.500       -10.752       1.5053
       88.500       -10.752       1.4916
       91.500       -10.752       1.5008
       94.500       -10.752       1.4905
       97.500       -10.752       1.4948
      100.500       -10.752       1.4942
      103.500       -10.752       1.4824
      106.500       -10.752       1.4714
      109.500       -10.752       1.4854
      112.500       -10.752       1.4929
      115.500       -10.752       1.4923
      118.500       -10.752       1.4841
      121.500       -10.752       1.4938
      124.500       -10.752       1.5320
      133.500       -10.752       1.5161
      136.500       -10.752       1.5061
      139.500       -10.752       1.5049
      142.500       -10.752       1.5000
      145.500       -10.752       1.4688
      154.500       -10.752       1.5012
      157.500       -10.752       1.4743
      160.500       -10.752       1.4029
      163.500       -10.752       1.4039
      166.500       -10.752       1.4393
       36.000       -12.288       1.6322
       39.000       -12.288       1.6383
       42.000       -12.288       1.6006
       45.000       -12.288       1.5827
       48.000       -12.288       1.6002
       51.000       -12.288       1.5901
       54.000       -12.288       1.5591
       57.000       -12.288       1.5205
       60.000       -12.288       1.4837
       63.000       -12.288       1.4454
       66.000       -12.288       1.4744
       69.000       -12.288       1.4931
       72.000       -12.288       1.4519
       75.000       -12.288       1.4363
       78.000       -12.288       1.4478
       81.000       -12.288       1.4713
       84.000       -12.288       1.4775
       87.000       -12.288       1.4855
       90.000       -12.288       1.4562
       93.000       -12.288       1.4382
       96.000       -12.288       1.4443
       99.000       -12.288       1.4389
      102.000       -12.288       1.4319
      105.000       -12.288       1.4273
      108.000       -12.288       1.4412
      111.000       -12.288       1.4427
      114.000       -12.288       1.4458
      117.000       -12.288       1.4523
      120.000       -12.288       1.4731
      129.000       -12.288       1.4769
      132.000       -12.288       1.4761
      135.000       -12.288       1.4778
      138.000       -12.288       1.4907
      141.000       -12.288       1.4804
      144.000       -12.288       1.4448
      153.000       -12.288       1.4427
      156.000       -12.288       1.3906
      159.000       -12.288       1.3977
      162.000       -12.288       1.3819
       40.500       -13.824       1.5702
       43.500       -13.824       1.5499
       46.500       -13.824       1.5664
       49.500       -13.824       1.5663
       52.500       -13.824       1.5690
       55.500       -13.824       1.5409
       58.500       -13.824       1.5114
       61.500       -13.824       1.4583
       64.500       -13.824       1.4317
       67.500       -13.824       1.4512
       70.500       -13.824       1.4664
       73.500       -13.824       1.4221
       76.500       -13.824       1.4184
       79.500       -13.824       1.4182
       82.500       -13.824       1.4170
       85.500       -13.824       1.4200
       88.500       -13.824       1.4403
       91.500       -13.824       1.4322
       94.500       -13.824       1.3984
       97.500       -13.824       1.3783
      100.500       -13.824       1.3947
      103.500       -13.824       1.3858
      106.500       -13.824       1.3892
      109.500       -13.824       1.3983
      112.500       -13.824       1.4079
      115.500       -13.824       1.4196
      124.500       -13.824       1.4158
      127.500       -13.824       1.4180
      130.500       -13.824       1.4385
      133.500       -13.824       1.4581
      136.500       -13.824       1.4514
      139.500       -13.824       1.4330
      142.500       -13.824       1.4113
      151.500       -13.824       1.3699
      154.500       -13.824       1.3795
      157.500       -13.824       1.3683
       45.000       -15.360       1.5323
       48.000       -15.360       1.5274
       51.000       -15.360       1.5275
       54.000       -15.360       1.5345
       57.000       -15.360       1.5207
       60.000       -15.360       1.4848
       63.000       -15.360       1.4478
       66.000       -15.360       1.4208
       69.000       -15.360       1.4402
       72.000       -15.360       1.4435
       75.000       -15.360       1.3953
       78.000       -15.360       1.3849
       81.000       -15.360       1.3749
       84.000       -15.360       1.3713
       87.000       -15.360       1.3717
       90.000       -15.360       1.3827
       93.000       -15.360       1.3829
       96.000       -15.360       1.3769
       99.000       -15.360       1.3444
      102.000       -15.360       1.3345
      105.000       -15.360       1.3563
      108.000       -15.360       1.3584
      111.000       -15.360       1.3774
      120.000       -15.360       1.3602
      123.000       -15.360       1.3686
      126.000       -15.360       1.3846
      129.000       -15.360       1.4157
      132.000       -15.360       1.4181
      135.000       -15.360       1.4026
      138.000       -15.360       1.3869
      141.000       -15.360       1.3669
      150.000       -15.360       1.3585
      153.000       -15.360       1.3604
       49.500       -16.896       1.4884
       52.500       -16.896       1.4914
       55.500       -16.896       1.4970
       58.500       -16.896       1.4801
       61.500       -16.896       1.4680
       64.500       -16.896       1.4377
       67.500       -16.896       1.4150
       70.500       -16.896       1.4146
       73.500       -16.896       1.4100
       76.500       -16.896       1.3651
       79.500       -16.896       1.3507
       82.500       -16.896       1.3406
       85.500       -16.896       1.3343
       88.500       -16.896       1.3259
       91.500       -16.896       1.3377
       94.500       -16.896       1.3332
       97.500       -16.896       1.3301
      100.500       -16.896       1.3210
      103.500       -16.896       1.3173
      106.500       -16.896       1.3305
      115.500       -16.896       1.3213
      118.500       -16.896       1.3228
      121.500       -16.896       1.3384
      124.500       -16.896       1.3543
      127.500       -16.896       1.3679
      130.500       -16.896       1.3691
      133.500       -16.896       1.3692
      136.500       -16.896       1.3487
      139.500       -16.896       1.3070
      148.500       -16.896       1.3294
       54.000       -18.432       1.4544
       57.000       -18.432       1.4589
       60.000       -18.432       1.4504
       63.000       -18.432       1.4427
       66.000       -18.432       1.4147
       69.000       -18.432       1.3778
       72.000       -18.432       1.3845
       75.000       -18.432       1.3882
       78.000       -18.432       1.3370
       81.000       -18.432       1.3209
       84.000       -18.432       1.3106
       87.000       -18.432       1.3058
       90.000       -18.432       1.2944
       93.000       -18.432       1.2943
       96.000       -18.432       1.2858
       99.000       -18.432       1.2845
      102.000       -18.432       1.3081
      111.000       -18.432       1.2755
      114.000       -18.432       1.2929
      117.000       -18.432       1.2984
      120.000       -18.432       1.3173
      123.000       -18.432       1.3194
      126.000       -18.432       1.3195
      129.000       -18.432       1.3119
      132.000       -18.432       1.3198
      135.000       -18.432       1.3031
      138.000       -18.432       1.2502
       58.500       -19.968       1.4288
       61.500       -19.968       1.4170
       64.500       -19.968       1.3961
       67.500       -19.968       1.3651
       70.500       -19.968       1.3461
       73.500       -19.968       1.3613
       76.500       -19.968       1.3629
       79.500       -19.968       1.3149
       82.500       -19.968       1.3016
       85.500       -19.968       1.2873
       88.500       -19.968       1.2770
       91.500       -19.968       1.2636
       94.500       -19.968       1.2625
       97.500       -19.968       1.2624
      106.500       -19.968       1.2682
      109.500       -19.968       1.2725
      112.500       -19.968       1.2665
      115.500       -19.968       1.2778
      118.500       -19.968       1.2925
      121.500       -19.968       1.2794
      124.500       -19.968       1.2755
      127.500       -19.968       1.2732
      130.500       -19.968       1.2588
      133.500       -19.968       1.2175
      136.500       -19.968       1.2308
       63.000       -21.504       1.3700
       66.000       -21.504       1.3504
       69.000       -21.504       1.3208
       72.000       -21.504       1.3114
       75.000       -21.504       1.3330
       78.000       -21.504       1.3422
       81.000       -21.504       1.2983
       84.000       -21.504       1.2815
       87.000       -21.504       1.2645
       90.000       -21.504       1.2540
       93.000       -21.504       1.2495
      102.000       -21.504       1.2214
      105.000       -21.504       1.2242
      108.000       -21.504       1.2415
      111.000       -21.504       1.2689
      114.000       -21.504       1.2710
      117.000       -21.504       1.2539
      120.000       -21.504       1.2392
      123.000       -21.504       1.2491
      126.000       -21.504       1.2242
      129.000       -21.504       1.1849
      132.000       -21.504       1.1949
      135.000       -21.504       1.2010
       67.500       -23.040       1.3061
       70.500       -23.040       1.2881
       73.500       -23.040       1.2761
       76.500       -23.040       1.3016
       79.500       -23.040       1.3181
       82.500       -23.040       1.2774
       85.500       -23.040       1.2643
       88.500       -23.040       1.2572
       97.500       -23.040       1.2122
      100.500       -23.040       1.2074
      103.500       -23.040       1.2092
      106.500       -23.040       1.2197
      109.500       -23.040       1.2316
      112.500       -23.040       1.2313
      115.500       -23.040       1.2329
      118.500       -23.040       1.2325
      121.500       -23.040       1.2040
      124.500       -23.040       1.1569
      127.500       -23.040       1.1786
      130.500       -23.040       1.1757
       72.000       -24.576       1.2530
       75.000       -24.576       1.2463
       78.000       -24.576       1.2679
       81.000       -24.576       1.2879
       84.000       -24.576       1.2653
       93.000       -24.576       1.2064
       96.000       -24.576       1.1980
       99.000       -24.576       1.2057
      102.000       -24.576       1.2108
      105.000       -24.576       1.2055
      108.000       -24.576       1.1968
      111.000       -24.576       1.1943
      114.000       -24.576       1.1992
      117.000       -24.576       1.1838
      120.000       -24.576       1.1610
      123.000       -24.576       1.1721
      126.000       -24.576       1.1638
      106.500       -26.112       1.1796
      109.500       -26.112       1.1730
      112.500       -26.112       1.1604
      115.500       -26.112       1.1281
      118.500       -26.112       1.1439
      121.500       -26.112       1.1538
      111.000       -27.648       1.1166
      114.000       -27.648       1.1275
      117.000       -27.648       1.1357
